FocusSector,Region,Market,Symbol,Name,Industry Group,Country,Close,Turnover_USD,Above200DMA,Ret252
Medical Devices,Foreign,US,MASI,MASIMO CORP,Healthcare Products,United States,179.9499969482422,144129115.0,True,
Medical Devices,Foreign,US,SOLV,Solventum Corp,Healthcare Products,United States,79.52999877929688,140213499.0,True,
Medical Devices,Foreign,US,BAX,BAXTER INTERNATIONAL INC,Healthcare Products,United States,22.040000915527344,135331269.0,True,
Medical Devices,Foreign,US,GMED,GLOBUS MEDICAL INC,Healthcare Products,United States,86.25,130886047.0,True,
Medical Devices,Foreign,US,GKOS,GLAUKOS Corp,Healthcare Products,United States,144.4199981689453,126536888.0,True,
Medical Devices,Foreign,US,PEN,Penumbra Inc,Healthcare Products,United States,316.6300048828125,124131076.0,True,
Medical Devices,Foreign,US,LNTH,"Lantheus Holdings, Inc.",Healthcare Products,United States,109.80000305175781,86013904.0,True,
Medical Devices,Foreign,US,HAE,HAEMONETICS CORP,Healthcare Products,United States,77.29000091552734,73758375.0,True,
Medical Devices,Foreign,US,TFX,TELEFLEX INC,Healthcare Products,United States,129.86000061035156,69504613.0,True,
Medical Devices,Foreign,US,NVST,Envista Holdings Corp,Healthcare Products,United States,26.959999084472656,62622401.0,True,
Medical Devices,Foreign,US,AXGN,"Axogen, Inc.",Healthcare Products,United States,44.93000030517578,50218902.0,True,
Medical Devices,Foreign,US,UFPT,UFP TECHNOLOGIES INC,Healthcare Products,United States,259.79998779296875,49688447.0,True,
Medical Devices,Foreign,US,ICUI,ICU MEDICAL INC/DE,Healthcare Products,United States,148.27000427246094,37979321.0,True,
Medical Devices,Foreign,US,BFLY,"Butterfly Network, Inc.",Healthcare Products,United States,8.890000343322754,36830912.0,True,
Medical Devices,Foreign,US,ITGR,Integer Holdings Corp,Healthcare Products,United States,93.88999938964844,33817226.0,True,
Medical Devices,Foreign,US,OMCL,"OMNICELL, INC.",Healthcare Products,United States,40.130001068115234,27894132.0,True,
Medical Devices,Foreign,US,LMAT,LEMAITRE VASCULAR INC,Healthcare Products,United States,95.66000366210938,25636770.0,True,
Medical Devices,Foreign,US,AVNS,"AVANOS MEDICAL, INC.",Healthcare Products,United States,24.950000762939453,23442390.0,True,
Medical Devices,Foreign,US,STAA,STAAR SURGICAL CO,Healthcare Products,United States,29.290000915527344,17094714.0,True,
Medical Devices,Foreign,US,NEOG,NEOGEN CORP,Healthcare Products,United States,9.579999923706055,16554585.0,True,
Medical Devices,Foreign,US,IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Healthcare Products,United States,18.760000228881836,15245017.0,True,
Medical Devices,Foreign,US,IRMD,IRADIMED CORP,Healthcare Products,United States,93.95999908447266,13443968.0,True,
Medical Devices,Foreign,US,CLPT,"ClearPoint Neuro, Inc.",Healthcare Products,United States,18.479999542236328,8972881.0,True,
Medical Devices,Foreign,US,PLSE,"PULSE BIOSCIENCES, INC.",Healthcare Products,United States,28.450000762939453,7158456.0,True,
Medical Devices,Foreign,US,SIBN,"SI-BONE, Inc.",Healthcare Products,United States,17.329999923706055,7015546.0,True,
Medical Devices,Foreign,US,CERS,CERUS CORP,Healthcare Products,United States,2.9200000762939453,6539469.0,True,
Medical Devices,Foreign,US,DCTH,"DELCATH SYSTEMS, INC.",Healthcare Products,United States,12.9399995803833,6008327.0,True,
Medical Devices,Foreign,US,KMTS,"KESTRA MEDICAL TECHNOLOGIES, LTD.",Healthcare Products,United States,26.43000030517578,5977500.0,True,
Medical Devices,Foreign,US,BVS,Bioventus Inc.,Healthcare Products,United States,9.779999732971191,5586170.0,True,
Medical Devices,Foreign,US,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Healthcare Products,United States,30.280000686645508,5038067.0,True,
Medical Devices,Foreign,US,CBLL,"Ceribell, Inc.",Healthcare Products,United States,19.979999542236328,5036317.0,True,
Medical Devices,Foreign,US,PDEX,PRO DEX INC,Healthcare Products,United States,61.470001220703125,4364471.0,True,
Medical Devices,Foreign,US,ANGO,ANGIODYNAMICS INC,Healthcare Products,United States,13.399999618530273,3995091.0,True,
Medical Devices,Foreign,US,TMCI,"TREACE MEDICAL CONCEPTS, INC.",Healthcare Products,United States,4.460000038146973,3213776.0,True,
Medical Devices,Foreign,US,OSUR,ORASURE TECHNOLOGIES INC,Healthcare Products,United States,4.460000038146973,3086762.0,True,
Medical Devices,Foreign,US,NPCE,NeuroPace Inc,Healthcare Products,United States,16.469999313354492,2577932.0,True,
Medical Devices,Foreign,US,KIDS,ORTHOPEDIATRICS CORP,Healthcare Products,United States,20.299999237060547,2468630.0,True,
Medical Devices,Foreign,US,ELMD,"Electromed, Inc.",Healthcare Products,United States,41.459999084472656,2144934.0,True,
Medical Devices,Foreign,US,INGN,Inogen Inc,Healthcare Products,United States,6.940000057220459,2032450.0,True,
Medical Devices,Foreign,US,AGPU,Axe Compute Inc.,Healthcare Products,United States,7.159999847412109,1779896.0,True,
Medical Devices,Foreign,US,SI,"SHOULDER INNOVATIONS, INC.",Healthcare Products,United States,22.790000915527344,1730612.0,True,
Medical Devices,Foreign,US,SMTI,Sanara MedTech Inc.,Healthcare Products,United States,23.8799991607666,1350600.0,True,
Medical Devices,Foreign,US,MYO,"MYOMO, INC.",Healthcare Products,United States,1.0299999713897705,1325812.0,True,
Medical Devices,Foreign,US,ECOR,"electroCore, Inc.",Healthcare Products,United States,7.840000152587891,1153308.0,True,
Medical Devices,Foreign,US,CV,"CapsoVision, Inc",Healthcare Products,United States,7.519999980926514,868924.0,True,
Medical Devices,Foreign,US,OBIO,"Orchestra BioMed Holdings, Inc.",Healthcare Products,United States,4.239999771118164,808197.0,True,
Medical Devices,Foreign,US,HYPR,"Hyperfine, Inc.",Healthcare Products,United States,1.4700000286102295,732376.0,True,
Medical Devices,Foreign,US,SGHT,"Sight Sciences, Inc.",Healthcare Products,United States,5.690000057220459,716446.0,True,
Medical Devices,Foreign,US,NRXS,"Neuraxis, INC",Healthcare Products,United States,7.269999980926514,670971.0,True,
Medical Devices,Foreign,US,APYX,Apyx Medical Corp,Healthcare Products,United States,4.5,641152.0,True,
Medical Devices,Foreign,US,UTMD,UTAH MEDICAL PRODUCTS INC,Healthcare Products,United States,73.97000122070312,636139.0,True,
Medical Devices,Foreign,US,ACU,ACME UNITED CORP,Healthcare Products,United States,48.939998626708984,579847.0,True,
Pharma & Bulk Drugs,Foreign,US,LLY,ELI LILLY & Co,Drugs (Pharmaceutical),United States,1208.1199951171875,3285993314.0,True,
Pharma & Bulk Drugs,Foreign,US,JNJ,JOHNSON & JOHNSON,Drugs (Pharmaceutical),United States,254.66000366210938,1915915454.0,True,
Pharma & Bulk Drugs,Foreign,US,ABBV,AbbVie Inc.,Drugs (Biotechnology),United States,253.35000610351562,1292663538.0,True,
Pharma & Bulk Drugs,Foreign,US,MRK,"Merck & Co., Inc.",Drugs (Pharmaceutical),United States,128.66000366210938,1277609237.0,True,
Pharma & Bulk Drugs,Foreign,US,AMGN,AMGEN INC,Drugs (Biotechnology),United States,358.3299865722656,999752052.0,True,
Pharma & Bulk Drugs,Foreign,US,BMY,BRISTOL MYERS SQUIBB CO,Drugs (Pharmaceutical),United States,57.52000045776367,726166527.0,True,
Pharma & Bulk Drugs,Foreign,US,VRTX,VERTEX PHARMACEUTICALS INC / MA,Drugs (Biotechnology),United States,491.3399963378906,669041106.0,True,
Pharma & Bulk Drugs,Foreign,US,RVMD,"Revolution Medicines, Inc.",Drugs (Biotechnology),United States,182.0800018310547,443575095.0,True,
Pharma & Bulk Drugs,Foreign,US,MRNA,"Moderna, Inc.",Drugs (Biotechnology),United States,67.2699966430664,335407677.0,True,
Pharma & Bulk Drugs,Foreign,US,NTRA,"Natera, Inc.",Drugs (Biotechnology),United States,261.9100036621094,297722924.0,True,
Pharma & Bulk Drugs,Foreign,US,NUVL,"Nuvalent, Inc.",Drugs (Biotechnology),United States,123.5199966430664,276239859.0,True,
Pharma & Bulk Drugs,Foreign,US,UTHR,UNITED THERAPEUTICS Corp,Drugs (Biotechnology),United States,542.6599731445312,245506337.0,True,
Pharma & Bulk Drugs,Foreign,US,INCY,INCYTE CORP,Drugs (Biotechnology),United States,113.75,225482376.0,True,
Pharma & Bulk Drugs,Foreign,US,RPRX,Royalty Pharma plc,Drugs (Pharmaceutical),United States,56.22999954223633,213824348.0,True,
Pharma & Bulk Drugs,Foreign,US,BIIB,BIOGEN INC.,Drugs (Biotechnology),United States,216.02999877929688,207518622.0,True,
Pharma & Bulk Drugs,Foreign,US,AXSM,"Axsome Therapeutics, Inc.",Drugs (Pharmaceutical),United States,241.6699981689453,188034908.0,True,
Pharma & Bulk Drugs,Foreign,US,BBIO,"BridgeBio Pharma, Inc.",Drugs (Biotechnology),United States,70.23999786376953,177308391.0,True,
Pharma & Bulk Drugs,Foreign,US,NBIX,NEUROCRINE BIOSCIENCES INC,Drugs (Biotechnology),United States,168.52000427246094,175110590.0,True,
Pharma & Bulk Drugs,Foreign,US,TWST,Twist Bioscience Corp,Drugs (Biotechnology),United States,99.83999633789062,161192932.0,True,
Pharma & Bulk Drugs,Foreign,US,PRAX,"Praxis Precision Medicines, Inc.",Drugs (Biotechnology),United States,327.7900085449219,157737219.0,True,
Pharma & Bulk Drugs,Foreign,US,PTCT,"PTC THERAPEUTICS, INC.",Drugs (Biotechnology),United States,84.43000030517578,152907708.0,True,
Pharma & Bulk Drugs,Foreign,US,CYTK,CYTOKINETICS INC,Drugs (Biotechnology),United States,82.19000244140625,151674837.0,True,
Pharma & Bulk Drugs,Foreign,US,VTRS,Viatris Inc,Drugs (Pharmaceutical),United States,16.329999923706055,143833643.0,True,
Pharma & Bulk Drugs,Foreign,US,CELC,Celcuity Inc.,Drugs (Biotechnology),United States,99.94999694824219,141097047.0,True,
Pharma & Bulk Drugs,Foreign,US,LQDA,Liquidia Corp,Drugs (Pharmaceutical),United States,78.16999816894531,138734838.0,True,
Pharma & Bulk Drugs,Foreign,US,TNGX,"Tango Therapeutics, Inc.",Drugs (Biotechnology),United States,31.469999313354492,137822993.0,True,
Pharma & Bulk Drugs,Foreign,US,MDGL,"MADRIGAL PHARMACEUTICALS, INC.",Drugs (Biotechnology),United States,512.6500244140625,136669749.0,True,
Pharma & Bulk Drugs,Foreign,US,IONS,IONIS PHARMACEUTICALS INC,Drugs (Biotechnology),United States,81.18000030517578,132272729.0,True,
Pharma & Bulk Drugs,Foreign,US,HALO,"HALOZYME THERAPEUTICS, INC.",Drugs (Biotechnology),United States,74.95999908447266,128499645.0,True,
Pharma & Bulk Drugs,Foreign,US,TGTX,"TG THERAPEUTICS, INC.",Drugs (Biotechnology),United States,55.83000183105469,127955828.0,True,
Pharma & Bulk Drugs,Foreign,US,ELAN,Elanco Animal Health Inc,Drugs (Pharmaceutical),United States,24.56999969482422,125284785.0,True,
Pharma & Bulk Drugs,Foreign,US,EXEL,"EXELIXIS, INC.",Drugs (Biotechnology),United States,54.77000045776367,124765075.0,True,
Pharma & Bulk Drugs,Foreign,US,BMRN,BIOMARIN PHARMACEUTICAL INC,Drugs (Biotechnology),United States,59.0,120639830.0,True,
Pharma & Bulk Drugs,Foreign,US,APGE,"Apogee Therapeutics, Inc.",Drugs (Biotechnology),United States,132.5500030517578,111499073.0,True,
Pharma & Bulk Drugs,Foreign,US,TVTX,"Travere Therapeutics, Inc.",Drugs (Biotechnology),United States,58.849998474121094,111072584.0,True,
Pharma & Bulk Drugs,Foreign,US,ARWR,"ARROWHEAD PHARMACEUTICALS, INC.",Drugs (Biotechnology),United States,78.88999938964844,110358765.0,True,
Pharma & Bulk Drugs,Foreign,US,SYRE,"Spyre Therapeutics, Inc.",Drugs (Biotechnology),United States,87.88999938964844,110257394.0,True,
Pharma & Bulk Drugs,Foreign,US,KRYS,"Krystal Biotech, Inc.",Drugs (Biotechnology),United States,372.25,95219456.0,True,
Pharma & Bulk Drugs,Foreign,US,COGT,"Cogent Biosciences, Inc.",Drugs (Biotechnology),United States,38.099998474121094,89170639.0,True,
Pharma & Bulk Drugs,Foreign,US,DNTH,"Dianthus Therapeutics, Inc. /DE/",Drugs (Biotechnology),United States,95.3499984741211,85563489.0,True,
Pharma & Bulk Drugs,Foreign,US,IBRX,"ImmunityBio, Inc.",Drugs (Biotechnology),United States,8.710000038146973,84417960.0,True,
Pharma & Bulk Drugs,Foreign,US,ELVN,"Enliven Therapeutics, Inc.",Drugs (Pharmaceutical),United States,50.08000183105469,81928534.0,True,
Pharma & Bulk Drugs,Foreign,US,PTGX,"Protagonist Therapeutics, Inc",Drugs (Biotechnology),United States,121.87999725341797,79503726.0,True,
Pharma & Bulk Drugs,Foreign,US,NTLA,"Intellia Therapeutics, Inc.",Drugs (Biotechnology),United States,16.68000030517578,79122623.0,True,
Pharma & Bulk Drugs,Foreign,US,ORKA,"Oruka Therapeutics, Inc.",Drugs (Biotechnology),United States,90.5999984741211,78023530.0,True,
Pharma & Bulk Drugs,Foreign,US,MIRM,"Mirum Pharmaceuticals, Inc.",Drugs (Biotechnology),United States,123.7699966430664,76278106.0,True,
Pharma & Bulk Drugs,Foreign,US,ERAS,"Erasca, Inc.",Drugs (Biotechnology),United States,16.010000228881836,74457176.0,True,
Pharma & Bulk Drugs,Foreign,US,VKTX,"Viking Therapeutics, Inc.",Drugs (Biotechnology),United States,38.040000915527344,70919453.0,True,
Pharma & Bulk Drugs,Foreign,US,CORT,CORCEPT THERAPEUTICS INC,Drugs (Pharmaceutical),United States,87.31999969482422,70231767.0,True,
Pharma & Bulk Drugs,Foreign,US,PCVX,"Vaxcyte, Inc.",Drugs (Biotechnology),United States,56.52000045776367,68665238.0,True,
Pharma & Bulk Drugs,Foreign,US,VCYT,"VERACYTE, INC.",Drugs (Biotechnology),United States,60.4900016784668,68558521.0,True,
Pharma & Bulk Drugs,Foreign,US,BEAM,Beam Therapeutics Inc.,Drugs (Biotechnology),United States,34.810001373291016,64312353.0,True,
Pharma & Bulk Drugs,Foreign,US,RYTM,"RHYTHM PHARMACEUTICALS, INC.",Drugs (Biotechnology),United States,109.83999633789062,63452968.0,True,
Pharma & Bulk Drugs,Foreign,US,INDV,"Indivior Pharmaceuticals, Inc.",Drugs (Pharmaceutical),United States,41.83000183105469,62580640.0,True,
Pharma & Bulk Drugs,Foreign,US,SLS,"SELLAS Life Sciences Group, Inc.",Drugs (Biotechnology),United States,12.390000343322754,58577118.0,True,
Pharma & Bulk Drugs,Foreign,US,LGND,LIGAND PHARMACEUTICALS INC,Drugs (Pharmaceutical),United States,303.5899963378906,57942876.0,True,
Pharma & Bulk Drugs,Foreign,US,KYMR,"Kymera Therapeutics, Inc.",Drugs (Biotechnology),United States,108.12000274658203,56855352.0,True,
Pharma & Bulk Drugs,Foreign,US,NKTR,NEKTAR THERAPEUTICS,Drugs (Pharmaceutical),United States,63.650001525878906,56123861.0,True,
Pharma & Bulk Drugs,Foreign,US,CGON,"CG Oncology, Inc.",Drugs (Biotechnology),United States,71.95999908447266,55632075.0,True,
Pharma & Bulk Drugs,Foreign,US,IMVT,"Immunovant, Inc.",Drugs (Biotechnology),United States,38.849998474121094,53038330.0,True,
Pharma & Bulk Drugs,Foreign,US,RLAY,"Relay Therapeutics, Inc.",Drugs (Biotechnology),United States,18.559999465942383,52846791.0,True,
Pharma & Bulk Drugs,Foreign,US,SRRK,Scholar Rock Holding Corp,Drugs (Biotechnology),United States,54.7599983215332,52292510.0,True,
Pharma & Bulk Drugs,Foreign,US,KALV,"KalVista Pharmaceuticals, Inc.",Drugs (Biotechnology),United States,27.0,49988403.0,True,
Pharma & Bulk Drugs,Foreign,US,CPRX,"CATALYST PHARMACEUTICALS, INC.",Drugs (Biotechnology),United States,31.5,49719426.0,True,
Pharma & Bulk Drugs,Foreign,US,IOVA,"IOVANCE BIOTHERAPEUTICS, INC.",Drugs (Biotechnology),United States,4.25,49106022.0,True,
Pharma & Bulk Drugs,Foreign,US,EWTX,"Edgewise Therapeutics, Inc.",Drugs (Pharmaceutical),United States,41.459999084472656,45205607.0,True,
Pharma & Bulk Drugs,Foreign,US,RARE,Ultragenyx Pharmaceutical Inc.,Drugs (Biotechnology),United States,30.770000457763672,44579384.0,True,
Pharma & Bulk Drugs,Foreign,US,VERA,"Vera Therapeutics, Inc.",Drugs (Biotechnology),United States,42.459999084472656,44116838.0,True,
Pharma & Bulk Drugs,Foreign,US,NRIX,"Nurix Therapeutics, Inc.",Drugs (Biotechnology),United States,22.899999618530273,42167332.0,True,
Pharma & Bulk Drugs,Foreign,US,ARQT,"Arcutis Biotherapeutics, Inc.",Drugs (Biotechnology),United States,27.0,40627433.0,True,
Pharma & Bulk Drugs,Foreign,US,BHVN,Biohaven Ltd.,Drugs (Biotechnology),United States,15.829999923706055,40453521.0,True,
Pharma & Bulk Drugs,Foreign,US,ABSI,Absci Corp,Drugs (Biotechnology),United States,10.890000343322754,39815780.0,True,
Pharma & Bulk Drugs,Foreign,US,IDYA,"IDEAYA Biosciences, Inc.",Drugs (Biotechnology),United States,36.7400016784668,38493188.0,True,
Pharma & Bulk Drugs,Foreign,US,DNLI,Denali Therapeutics Inc.,Drugs (Biotechnology),United States,25.56999969482422,38286980.0,True,
Pharma & Bulk Drugs,Foreign,US,NVAX,NOVAVAX INC,Drugs (Biotechnology),United States,8.880000114440918,38235290.0,True,
Pharma & Bulk Drugs,Foreign,US,IRON,"Disc Medicine, Inc.",Drugs (Biotechnology),United States,74.77999877929688,35605275.0,True,
Pharma & Bulk Drugs,Foreign,US,BCRX,BIOCRYST PHARMACEUTICALS INC,Drugs (Biotechnology),United States,9.9399995803833,34670003.0,True,
Pharma & Bulk Drugs,Foreign,US,OGN,Organon & Co.,Drugs (Pharmaceutical),United States,13.5,34370784.0,True,
Pharma & Bulk Drugs,Foreign,US,PVLA,"PALVELLA THERAPEUTICS, INC.",Drugs (Biotechnology),United States,148.2100067138672,33806944.0,True,
Pharma & Bulk Drugs,Foreign,US,REPL,"Replimune Group, Inc.",Drugs (Biotechnology),United States,11.630000114440918,33102533.0,True,
Pharma & Bulk Drugs,Foreign,US,SNDX,Syndax Pharmaceuticals Inc,Drugs (Biotechnology),United States,21.309999465942383,32336597.0,True,
Pharma & Bulk Drugs,Foreign,US,DYN,"Dyne Therapeutics, Inc.",Drugs (Biotechnology),United States,20.940000534057617,32267765.0,True,
Pharma & Bulk Drugs,Foreign,US,RCUS,"Arcus Biosciences, Inc.",Drugs (Biotechnology),United States,31.0,32198969.0,True,
Pharma & Bulk Drugs,Foreign,US,INBX,"Inhibrx Biosciences, Inc.",Drugs (Biotechnology),United States,94.80999755859375,30460650.0,True,
Pharma & Bulk Drugs,Foreign,US,CLDX,"Celldex Therapeutics, Inc.",Drugs (Biotechnology),United States,35.2599983215332,30096766.0,True,
Pharma & Bulk Drugs,Foreign,US,AGIO,"AGIOS PHARMACEUTICALS, INC.",Drugs (Biotechnology),United States,37.900001525878906,29975530.0,True,
Pharma & Bulk Drugs,Foreign,US,AMRX,"Amneal Pharmaceuticals, Inc.",Drugs (Pharmaceutical),United States,17.229999542236328,29761683.0,True,
Pharma & Bulk Drugs,Foreign,US,ALMS,ALUMIS INC.,Drugs (Pharmaceutical),United States,26.399999618530273,29666519.0,True,
Pharma & Bulk Drugs,Foreign,US,TYRA,"Tyra Biosciences, Inc.",Drugs (Biotechnology),United States,31.8799991607666,29601812.0,True,
Pharma & Bulk Drugs,Foreign,US,MBX,"MBX Biosciences, Inc.",Drugs (Pharmaceutical),United States,52.310001373291016,29559707.0,True,
Pharma & Bulk Drugs,Foreign,US,ESPR,"Esperion Therapeutics, Inc.",Drugs (Pharmaceutical),United States,3.1700000762939453,29495829.0,True,
Pharma & Bulk Drugs,Foreign,US,HROW,"HARROW, INC.",Drugs (Pharmaceutical),United States,42.06999969482422,28982024.0,True,
Pharma & Bulk Drugs,Foreign,US,IMNM,Immunome Inc.,Drugs (Biotechnology),United States,19.959999084472656,28277083.0,True,
Pharma & Bulk Drugs,Foreign,US,ANAB,"ANAPTYSBIO, INC",Drugs (Biotechnology),United States,63.150001525878906,28002381.0,True,
Pharma & Bulk Drugs,Foreign,US,ACAD,ACADIA PHARMACEUTICALS INC,Drugs (Biotechnology),United States,25.31999969482422,26093709.0,True,
Pharma & Bulk Drugs,Foreign,US,NUVB,Nuvation Bio Inc.,Drugs (Pharmaceutical),United States,5.650000095367432,26066464.0,True,
Pharma & Bulk Drugs,Foreign,US,HRMY,"Harmony Biosciences Holdings, Inc.",Drugs (Pharmaceutical),United States,35.470001220703125,25443167.0,True,
Pharma & Bulk Drugs,Foreign,US,CAPR,"CAPRICOR THERAPEUTICS, INC.",Drugs (Biotechnology),United States,26.440000534057617,24845264.0,True,
Pharma & Bulk Drugs,Foreign,US,ANIP,ANI PHARMACEUTICALS INC,Drugs (Pharmaceutical),United States,84.5,24234931.0,True,
Pharma & Bulk Drugs,Foreign,US,KOD,Kodiak Sciences Inc.,Drugs (Biotechnology),United States,35.939998626708984,23629352.0,True,
Pharma & Bulk Drugs,Foreign,US,PGEN,"PRECIGEN, INC.",Drugs (Biotechnology),United States,5.860000133514404,23491694.0,True,
Pharma & Bulk Drugs,Foreign,US,VCEL,Vericel Corp,Drugs (Biotechnology),United States,46.22999954223633,23179656.0,True,
Pharma & Bulk Drugs,Foreign,US,AVBP,"ArriVent BioPharma, Inc.",Drugs (Biotechnology),United States,34.0,22852444.0,True,
Pharma & Bulk Drugs,Foreign,US,JBIO,"Jade Biosciences, Inc.",Drugs (Biotechnology),United States,22.0,22827055.0,True,
Pharma & Bulk Drugs,Foreign,US,AMLX,"Amylyx Pharmaceuticals, Inc.",Drugs (Pharmaceutical),United States,17.790000915527344,22769726.0,True,
Pharma & Bulk Drugs,Foreign,US,CGEM,"Cullinan Therapeutics, Inc.",Drugs (Biotechnology),United States,18.399999618530273,22584141.0,True,
Pharma & Bulk Drugs,Foreign,US,ZVRA,"ZEVRA THERAPEUTICS, INC.",Drugs (Pharmaceutical),United States,13.520000457763672,22208847.0,True,
Pharma & Bulk Drugs,Foreign,US,AVTX,"Avalo Therapeutics, Inc.",Drugs (Biotechnology),United States,18.200000762939453,21769738.0,True,
Pharma & Bulk Drugs,Foreign,US,GLUE,"Monte Rosa Therapeutics, Inc.",Drugs (Biotechnology),United States,22.290000915527344,20859633.0,True,
Pharma & Bulk Drugs,Foreign,US,OTLK,"Outlook Therapeutics, Inc.",Drugs (Biotechnology),United States,1.7100000381469727,20013973.0,True,
Pharma & Bulk Drugs,Foreign,US,CDNA,"CareDx, Inc.",Drugs (Biotechnology),United States,28.81999969482422,19147180.0,True,
Pharma & Bulk Drugs,Foreign,US,TRVI,"Trevi Therapeutics, Inc.",Drugs (Pharmaceutical),United States,18.149999618530273,18863450.0,True,
Pharma & Bulk Drugs,Foreign,US,URGN,UroGen Pharma Ltd.,Drugs (Biotechnology),United States,34.540000915527344,18603093.0,True,
Pharma & Bulk Drugs,Foreign,US,INVA,"Innoviva, Inc.",Drugs (Pharmaceutical),United States,23.56999969482422,18077820.0,True,
Pharma & Bulk Drugs,Foreign,US,STOK,"Stoke Therapeutics, Inc.",Drugs (Biotechnology),United States,32.0,17312824.0,True,
Pharma & Bulk Drugs,Foreign,US,KURA,"Kura Oncology, Inc.",Drugs (Biotechnology),United States,10.899999618530273,16457459.0,True,
Pharma & Bulk Drugs,Foreign,US,SION,"Sionna Therapeutics, Inc.",Drugs (Biotechnology),United States,42.18000030517578,15553452.0,True,
Pharma & Bulk Drugs,Foreign,US,ANNX,"Annexon, Inc.",Drugs (Biotechnology),United States,5.480000019073486,15533556.0,True,
Pharma & Bulk Drugs,Foreign,US,CRVS,"Corvus Pharmaceuticals, Inc.",Drugs (Biotechnology),United States,13.489999771118164,15437544.0,True,
Pharma & Bulk Drugs,Foreign,US,ALLO,"Allogene Therapeutics, Inc.",Drugs (Biotechnology),United States,2.130000114440918,15067899.0,True,
Pharma & Bulk Drugs,Foreign,US,ZYME,Zymeworks Inc.,Drugs (Biotechnology),United States,24.149999618530273,14450818.0,True,
Pharma & Bulk Drugs,Foreign,US,VIR,"Vir Biotechnology, Inc.",Drugs (Biotechnology),United States,10.029999732971191,14098627.0,True,
Pharma & Bulk Drugs,Foreign,US,CLYM,"Climb Bio, Inc.",Drugs (Biotechnology),United States,13.079999923706055,13923458.0,True,
Pharma & Bulk Drugs,Foreign,US,CADL,"Candel Therapeutics, Inc.",Drugs (Biotechnology),United States,9.789999961853027,13902219.0,True,
Pharma & Bulk Drugs,Foreign,US,TSHA,"Taysha Gene Therapies, Inc.",Drugs (Biotechnology),United States,6.340000152587891,13856736.0,True,
Pharma & Bulk Drugs,Foreign,US,BCAX,Bicara Therapeutics Inc.,Drugs (Biotechnology),United States,26.8700008392334,12935892.0,True,
Pharma & Bulk Drugs,Foreign,US,XERS,"Xeris Biopharma Holdings, Inc.",Drugs (Pharmaceutical),United States,7.690000057220459,11804592.0,True,
Pharma & Bulk Drugs,Foreign,US,CABA,"Cabaletta Bio, Inc.",Drugs (Biotechnology),United States,3.0399999618530273,11738378.0,True,
Pharma & Bulk Drugs,Foreign,US,ETON,"Eton Pharmaceuticals, Inc.",Drugs (Pharmaceutical),United States,35.70000076293945,11240040.0,True,
Pharma & Bulk Drugs,Foreign,US,SLDB,Solid Biosciences Inc.,Drugs (Biotechnology),United States,9.289999961853027,11146415.0,True,
Pharma & Bulk Drugs,Foreign,US,IMMX,"Immix Biopharma, Inc.",Drugs (Biotechnology),United States,9.979999542236328,10837655.0,True,
Pharma & Bulk Drugs,Foreign,US,ZBIO,"Zenas BioPharma, Inc.",Drugs (Biotechnology),United States,25.8700008392334,10820370.0,True,
Pharma & Bulk Drugs,Foreign,US,RIGL,RIGEL PHARMACEUTICALS INC,Drugs (Biotechnology),United States,38.689998626708984,10664437.0,True,
Pharma & Bulk Drugs,Foreign,US,SEPN,"Septerna, Inc.",Drugs (Pharmaceutical),United States,37.34000015258789,10570624.0,True,
Pharma & Bulk Drugs,Foreign,US,XNCR,Xencor Inc,Drugs (Biotechnology),United States,15.050000190734863,10392551.0,True,
Pharma & Bulk Drugs,Foreign,US,SVRA,Savara Inc,Drugs (Biotechnology),United States,5.900000095367432,10094962.0,True,
Pharma & Bulk Drugs,Foreign,US,RGNX,REGENXBIO Inc.,Drugs (Biotechnology),United States,10.479999542236328,10061414.0,True,
Pharma & Bulk Drugs,Foreign,US,TENX,"TENAX THERAPEUTICS, INC.",Drugs (Biotechnology),United States,13.4399995803833,9989337.0,True,
Pharma & Bulk Drugs,Foreign,US,CCCC,"C4 Therapeutics, Inc.",Drugs (Biotechnology),United States,4.260000228881836,9963297.0,True,
Pharma & Bulk Drugs,Foreign,US,RAPP,"Rapport Therapeutics, Inc.",Drugs (Pharmaceutical),United States,40.060001373291016,9949493.0,True,
Pharma & Bulk Drugs,Foreign,US,RLMD,"RELMADA THERAPEUTICS, INC.",Drugs (Pharmaceutical),United States,6.690000057220459,9610161.0,True,
Pharma & Bulk Drugs,Foreign,US,PCRX,"Pacira BioSciences, Inc.",Drugs (Pharmaceutical),United States,25.239999771118164,9411159.0,True,
Pharma & Bulk Drugs,Foreign,US,FDMT,"4D Molecular Therapeutics, Inc.",Drugs (Biotechnology),United States,11.600000381469727,9057726.0,True,
Pharma & Bulk Drugs,Foreign,US,BIOA,"BioAge Labs, Inc.",Drugs (Pharmaceutical),United States,23.760000228881836,8861762.0,True,
Pharma & Bulk Drugs,Foreign,US,DSGN,"Design Therapeutics, Inc.",Drugs (Biotechnology),United States,13.350000381469727,8814368.0,True,
Pharma & Bulk Drugs,Foreign,US,MNPR,Monopar Therapeutics,Drugs (Biotechnology),United States,87.68000030517578,8653900.0,True,
